,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer,AvgMonthSpend,Age,CountryRegionName_Australia,CountryRegionName_Canada,CountryRegionName_France,CountryRegionName_Germany,CountryRegionName_United Kingdom,CountryRegionName_United States,Education_Bachelors,Education_Graduate Degree,Education_High School,Education_Partial College,Education_Partial High School,Occupation_Clerical,Occupation_Management,Occupation_Manual,Occupation_Professional,Occupation_Skilled Manual
3894,0.0,0.0,0.0,0.0,0.0,0.0,0.04846059113300491,0.0,0.2836243511090135,0.17142857142857137,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3895,0.0,0.0,0.0,0.2,0.0,0.0,0.4948187895847994,1.0,0.3723454459650779,0.11428571428571427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3896,1.0,0.0,0.0,0.0,0.0,0.0,0.22893209007741025,0.0,0.2991977347805568,0.042857142857142816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3897,0.0,0.0,0.0,0.2,0.0,0.0,0.5083040112596763,0.0,0.3053327041057101,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3898,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.25567382125263893,0.0,0.09532798489853667,0.6142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3899,0.0,1.0,0.0,0.0,0.0,0.0,0.2945636875439831,0.0,0.20434167059933905,0.0714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3900,0.0,0.0,0.0,0.4,0.0,0.0,0.26333567909922584,0.0,0.11184521000471914,0.11428571428571427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3901,1.0,1.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.6904292751583392,0.0,0.31193959414818284,0.3285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3902,0.0,1.0,1.0,0.2,0.0,0.6666666666666666,0.49247888810696694,0.0,0.6512505899008962,0.27142857142857135,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3903,0.0,1.0,1.0,0.2,0.0,1.0,0.5244018296973962,0.0,0.16753185464841902,0.5142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3904,1.0,1.0,0.0,0.2,0.0,0.3333333333333333,0.07621393384940181,1.0,0.24823029731005164,0.12857142857142856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3905,1.0,1.0,1.0,0.2,0.6666666666666666,0.6666666666666666,0.01011611541168192,1.0,0.25908447380840016,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0116643209007741,1.0,0.47805568664464326,0.09999999999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3907,1.0,1.0,1.0,0.6000000000000001,0.0,0.6666666666666666,0.526838494018297,1.0,0.26993865030674824,0.4285714285714285,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3908,0.0,1.0,1.0,0.2,0.0,0.3333333333333333,0.26798909218859956,0.0,0.2435110901368569,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3909,1.0,0.0,1.0,0.2,0.0,0.3333333333333333,0.052762139338494024,0.0,0.07692307692307665,0.5571428571428572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3910,1.0,1.0,0.0,0.2,0.0,0.0,0.503457072484166,1.0,0.45021236432279377,0.042857142857142816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3911,1.0,1.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.30339549612948624,1.0,0.39546956111373266,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3912,0.0,1.0,1.0,0.6000000000000001,0.0,0.6666666666666666,0.5372712878254751,1.0,0.6045304388862669,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3913,0.0,0.0,0.0,0.4,0.0,0.0,0.4563423645320197,0.0,0.29164700330344484,0.24285714285714288,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3914,0.0,1.0,0.0,0.4,0.0,0.0,0.31883356790992257,1.0,0.4044360547428032,0.02857142857142858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3915,1.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.024173117522871213,0.0,0.0840018876828692,0.17142857142857137,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3916,0.0,1.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.4685080928923293,0.0,0.16470033034450227,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3917,1.0,0.0,1.0,0.4,0.0,0.0,0.4563511611541168,1.0,0.5979235488437942,0.3285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3918,0.0,0.0,1.0,0.4,0.0,0.0,0.9503694581280787,0.0,0.2623879188296363,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3919,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.45726600985221677,1.0,0.45917885795186386,0.48571428571428565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3920,1.0,1.0,1.0,0.2,0.0,0.6666666666666666,0.950008796622097,1.0,0.3860311467673432,0.18571428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3921,0.0,1.0,0.0,0.0,0.0,0.0,0.02389162561576355,0.0,0.3600755073147708,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3922,0.0,0.0,0.0,0.0,0.0,0.0,0.056667839549612936,0.0,0.44879660217083517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3923,0.0,0.0,0.0,0.0,0.0,0.0,0.06934377199155525,0.0,0.30344502123643213,0.3142857142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3924,1.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.011972202674173121,1.0,0.4549315714959885,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3925,0.0,0.0,0.0,0.2,0.0,0.0,0.7668807178043631,1.0,0.19631901840490773,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3926,1.0,1.0,1.0,0.4,0.6666666666666666,0.6666666666666666,0.5373768472906404,0.0,0.532326569136385,0.15714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3927,1.0,0.0,0.0,0.0,0.0,0.0,0.5051108374384237,1.0,0.2737140160453042,0.17142857142857137,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3928,1.0,0.0,1.0,0.2,0.0,0.0,0.9322396199859254,1.0,0.7673430863614912,0.2142857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3929,0.0,1.0,1.0,0.4,0.0,0.0,0.6999384236453202,0.0,0.4454931571495986,0.042857142857142816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3930,1.0,1.0,1.0,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.708893384940183,0.0,0.3544124587069373,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3931,0.0,1.0,1.0,0.2,0.3333333333333333,0.3333333333333333,0.28585503166783954,0.0,0.49504483246814557,0.2571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3932,0.0,0.0,1.0,0.2,0.0,0.0,0.019334975369458135,1.0,0.230297310051911,0.41428571428571426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3933,1.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3092276565798734,1.0,0.3341198678621988,0.5285714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3934,0.0,1.0,1.0,0.4,0.6666666666666666,0.6666666666666666,0.9157371569317382,0.0,0.3081642284096273,0.3142857142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3935,1.0,0.0,0.0,0.2,0.0,0.0,0.3086998592540464,0.0,0.13921661160924925,0.11428571428571427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3936,1.0,1.0,1.0,0.2,0.0,0.0,0.7193789584799437,1.0,0.506370929683813,0.09999999999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3937,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.08466748768472906,1.0,0.37848041529023124,0.41428571428571426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3938,1.0,1.0,1.0,0.4,0.0,0.6666666666666666,0.4485309641097819,1.0,0.3695139216611607,0.3571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3939,1.0,0.0,1.0,0.4,0.0,0.0,0.7645584095707249,1.0,0.3289287399716847,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3940,1.0,1.0,1.0,0.4,0.0,0.0,0.7569493314567206,1.0,0.46389806512505904,0.0714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3941,1.0,0.0,0.0,0.0,0.0,0.0,0.06350281491907109,0.0,0.2873997168475695,0.2571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3942,0.0,1.0,1.0,0.4,0.0,0.6666666666666666,0.5496569317382125,0.0,0.050023596035865925,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3943,1.0,1.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.4623416608022519,1.0,0.316658801321378,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3944,0.0,1.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.5340869106263195,0.0,0.5530910806984424,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3945,1.0,0.0,0.0,0.0,0.0,0.0,0.30517241379310345,0.0,0.07126002831524314,0.24285714285714288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3946,1.0,1.0,1.0,0.4,0.3333333333333333,0.3333333333333333,0.5166959887403237,1.0,0.4615384615384617,0.3142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3947,1.0,1.0,1.0,0.2,0.0,0.6666666666666666,0.492329345531316,0.0,0.22982538933459162,0.5285714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3948,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.03209007741027445,1.0,0.5582822085889569,0.11428571428571427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3949,1.0,1.0,1.0,0.4,0.0,0.6666666666666666,0.6914320900774102,0.0,0.3690420009438413,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3950,0.0,1.0,1.0,0.6000000000000001,0.0,0.6666666666666666,0.45360661505981703,1.0,0.705521472392638,0.41428571428571426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3951,0.0,1.0,0.0,0.0,0.0,0.0,0.026583391977480636,0.0,0.4648419065596978,0.057142857142857106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3952,0.0,0.0,1.0,0.0,0.0,0.0,0.9413089373680507,1.0,0.45021236432279377,0.2142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3953,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.30765306122448977,1.0,0.2737140160453042,0.11428571428571427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3954,1.0,0.0,1.0,0.0,0.0,0.0,0.9195548909218859,1.0,0.3006134969325154,0.3142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3955,1.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.5312280084447573,1.0,0.7409155261915994,0.09999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3956,0.0,1.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.45494370161857844,0.0,0.12883435582822056,0.34285714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3957,0.0,0.0,0.0,0.4,0.0,0.0,0.5254926108374385,1.0,0.3638508730533272,0.18571428571428572,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3958,1.0,1.0,1.0,0.2,0.3333333333333333,0.6666666666666666,0.7417663617171006,1.0,0.3043888626710709,0.4285714285714285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3959,0.0,0.0,1.0,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.4670566502463054,0.0,0.43935818782444525,0.5857142857142856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3960,1.0,0.0,0.0,0.0,0.0,0.0,0.2854064039408867,1.0,0.34544596507786673,0.12857142857142856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3961,0.0,0.0,1.0,0.0,0.0,0.0,0.32536066150598175,1.0,0.21897121283624355,0.34285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3962,1.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.07581808585503166,1.0,0.35630014157621526,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3963,1.0,0.0,0.0,0.4,0.0,0.0,0.5281315974665728,1.0,0.3657385559226052,0.01428571428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3964,0.0,0.0,0.0,0.0,0.0,0.0,0.29763370865587613,0.0,0.23643227937706435,0.11428571428571427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3965,1.0,0.0,0.0,0.0,0.0,0.0,0.47346938775510206,1.0,0.43180745634733375,0.057142857142857106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3966,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.7442909922589726,0.0,0.4568192543652665,0.5571428571428572,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3967,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.27237860661505975,1.0,0.4030202925908446,0.4714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3968,1.0,0.0,0.0,0.4,0.0,0.0,0.506817382125264,1.0,0.47805568664464326,0.15714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3969,1.0,1.0,1.0,0.4,0.0,0.0,0.7086382828993666,0.0,0.43180745634733375,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3970,1.0,1.0,1.0,0.2,0.3333333333333333,0.3333333333333333,0.0303307529908515,0.0,0.41859367626238786,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3971,1.0,1.0,1.0,0.2,0.3333333333333333,0.3333333333333333,0.6905524278676988,0.0,0.45068428504011315,0.17142857142857137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3972,1.0,0.0,1.0,0.2,0.0,0.0,0.7558145672061928,1.0,0.26899480887210947,0.24285714285714288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3973,1.0,0.0,0.0,0.4,0.0,0.0,0.2994722026741732,1.0,0.19867862199150554,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3974,0.0,0.0,0.0,0.4,0.0,0.0,0.46545566502463054,1.0,0.3279848985370455,0.0714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3975,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.9413881069669247,0.0,0.43039169419537515,0.2142857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3976,0.0,0.0,0.0,0.2,0.0,0.0,0.01731175228712173,1.0,0.5535630014157618,0.29999999999999993,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3977,1.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.7545038705137227,0.0,0.002831524303916755,0.057142857142857106,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3978,1.0,0.0,1.0,0.4,0.3333333333333333,0.3333333333333333,0.24428219563687545,0.0,0.28928739971684747,0.7428571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3979,1.0,1.0,1.0,0.2,0.0,0.6666666666666666,0.24813511611541164,1.0,0.3789523360075506,0.41428571428571426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3980,1.0,1.0,1.0,0.4,0.6666666666666666,0.6666666666666666,0.7518648838845883,1.0,0.3317602642756019,0.5428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3981,1.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.49254926108374386,0.0,0.22557810287871627,0.0714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3982,0.0,0.0,1.0,0.2,0.0,0.0,0.5123328641801548,1.0,0.4030202925908446,0.3571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3983,1.0,0.0,0.0,0.0,0.0,0.0,0.0051636171710063294,1.0,0.32137800849457276,0.27142857142857135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3984,1.0,0.0,1.0,0.0,0.0,0.0,0.4879046446164673,0.0,0.9362907031618684,0.3142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3985,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.29830225193525683,0.0,0.29447852760736204,0.24285714285714288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3986,1.0,0.0,0.0,0.4,0.0,0.0,0.46939655172413797,1.0,0.24162340726757892,0.08571428571428569,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3987,0.0,1.0,0.0,0.2,0.0,0.6666666666666666,0.30474137931034484,1.0,0.4497404436054744,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3988,0.0,0.0,1.0,0.4,0.0,0.0,0.529064039408867,1.0,0.1042944785276072,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3989,0.0,1.0,1.0,0.2,0.0,0.6666666666666666,0.4821428571428571,0.0,0.18735252477583764,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3990,0.0,0.0,0.0,0.2,0.0,0.0,0.49057881773399015,1.0,0.6866446436998581,0.19999999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3991,0.0,1.0,1.0,0.4,0.0,0.6666666666666666,0.28568789584799437,0.0,0.12553091080698442,0.37142857142857144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3992,1.0,1.0,1.0,0.2,0.3333333333333333,0.6666666666666666,0.2651653764954257,0.0,0.3577159037281734,0.41428571428571426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3993,1.0,0.0,0.0,0.4,0.0,0.0,0.5392945109078114,1.0,0.3638508730533272,0.01428571428571429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3994,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.07829873328641798,1.0,0.3161868806040582,0.4714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3995,0.0,0.0,0.0,0.2,0.0,0.0,0.06676636171710063,0.0,0.43227937706465314,0.2142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3996,0.0,0.0,1.0,0.2,0.0,0.0,0.3156931738212526,1.0,0.38886267107125994,0.3571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3997,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.07061928219563687,1.0,0.3478055686644641,0.5142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3998,1.0,0.0,1.0,0.2,0.0,0.3333333333333333,0.5076530612244898,1.0,0.17461066540821113,0.5857142857142856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3999,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.2803395496129486,0.0,0.8626710712600283,0.3142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4000,0.0,1.0,1.0,0.2,0.0,0.6666666666666666,0.2862244897959184,0.0,0.09863142991977325,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4001,1.0,0.0,0.0,0.0,0.0,0.0,0.291643209007741,0.0,0.255781028787164,0.02857142857142858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4002,1.0,1.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.5221586910626319,1.0,0.21897121283624355,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
